UserID,UserID,Name,Surname,Email,Gender,Age_Group,Age_Category,Race,Province,Instagram_Handles,Channel2,LocalTime_SAST,Duration 2
28115,28115,Valentine ,Sieren,Valentine 472@gmail.com,male,40-49,Mid Adult,black,Limpopo,@Valentine 47,SuperSport Blitz,1/30/2016 7:18,2026-04-16T00:01:16.000Z
67073,67073,None,None,Lillian 221@yahoo.com,None,0-9,Child/Infant,None,None,None,Channel O,1/4/2016 12:23,2026-04-16T00:00:09.000Z
71491,71491,Filiberto ,Mastrangelo,Filiberto 45@mailxyz.com,male,20-29,Adult,other,Gauteng,@Filiberto 4,CNN,3/25/2016 18:53,2026-04-16T00:00:51.000Z
86003,86003,Randy ,Leicht,Randy 392@gmail.com,male,30-39,Adult,black,Gauteng,@Randy 39,Supersport Live Events,1/8/2016 16:51,2026-04-16T00:00:52.000Z
150729,150729,Wilburn ,Singer,Wilburn 305@mailxyz.com,male,20-29,Young Adults,white,Mpumalanga,@Wilburn 30,ICC Cricket World Cup 2011,3/15/2016 11:50,2026-04-16T00:02:32.000Z
178022,178022,Len ,Mina,Len 443@mail.com,male,50-59,Mature Adult,white,Mpumalanga,@Len 44,ICC Cricket World Cup 2011,3/29/2016 14:51,2026-04-16T00:04:42.000Z
202019,202019,Irving ,Creager,Irving 55@mailxyz.com,male,20-29,Adult,indian_asian,Western Cape,@Irving 5,ICC Cricket World Cup 2011,3/30/2016 10:59,2026-04-16T00:04:16.000Z
237510,237510,Earline ,Zweifel,Earline 282@gmail.com,female,40-49,Mid Adult,black,Gauteng,@Earline 28,Supersport Live Events,1/9/2016 16:52,2026-04-16T00:00:44.000Z
257303,257303,Jacinto ,Zweifel,Jacinto 251@yahoo.com,male,20-29,Adult,coloured,Western Cape,@Jacinto 25,Supersport Live Events,1/9/2016 16:26,2026-04-16T00:01:52.000Z
302333,302333,Mellie ,Creager,Mellie 145@mailxyz.com,female,20-29,Young Adults,black,Gauteng,@Mellie 14,Trace TV,1/4/2016 8:04,2026-04-16T00:00:09.000Z
370637,370637,Valentine ,Martello,Valentine 472@gmail.com,male,30-39,Adult,coloured,Western Cape,@Valentine 47,Supersport Live Events,1/18/2016 15:58,2026-04-16T00:31:06.000Z
427849,427849,None,None,Tiffani 171@yahoo.com,None,0-9,Child/Infant,None,None,None,Cartoon Network,1/11/2016 16:03,2026-04-16T00:01:05.000Z
436474,436474,Lillie ,Langenfeld,Lillie 114@abcmail.com,female,40-49,Mid Adult,black,Gauteng,@Lillie 11,Channel O,1/5/2016 19:10,2026-04-16T01:03:12.000Z
457259,457259,None,None,Malika 264@abcmail.com,None,0-9,Child/Infant,None,None,None,Channel O,1/12/2016 10:11,2026-04-16T00:28:48.000Z
511233,511233,None,None,Minerva 215@mailxyz.com,None,0-9,Child/Infant,None,None,None,SuperSport Blitz,1/9/2016 14:10,2026-04-16T00:09:18.000Z
520552,520552,Shelley ,Reisinger,Shelley 304@abcmail.com,female,30-39,Adult,black,Eastern Cape,@Shelley 30,Cartoon Network,1/10/2016 21:23,2026-04-16T00:36:21.000Z
536151,536151,Lillian ,Borelli,Lillian 233@mail.com,female,40-49,Mid Adult,white,Western Cape,@Lillian 23,Cartoon Network,1/11/2016 16:15,2026-04-16T00:00:54.000Z
575881,575881,Hugh,Shkreli,Hugh12@gmail.com,male,20-29,Adult,coloured,Western Cape,@Hugh1,Trace TV,1/3/2016 2:10,2026-04-16T00:01:33.000Z
585562,585562,Lesli ,Martello,Lesli 205@mailxyz.com,female,30-39,Mid Adult,None,Northern Cape,@Lesli 20,Cartoon Network,1/4/2016 17:40,2026-04-16T00:00:52.000Z
600713,600713,Chas ,Mccown,Chas 351@yahoo.com,male,30-39,Adult,black,Kwazulu Natal,@Chas 35,Channel O,1/1/2016 16:32,2026-04-16T00:47:18.000Z
610413,610413,Earline ,Zweifel,Earline 323@mail.com,female,60-69,Pre_Retirement,black,Eastern Cape,@Earline 32,Trace TV,1/13/2016 22:19,2026-04-16T00:44:27.000Z
611923,611923,Kyle ,Pilot,Kyle 62@gmail.com,male,19-Oct,Young Adults,indian_asian,North West,@Kyle 6,DStv Events 1,1/20/2016 15:01,2026-04-16T00:00:15.000Z
641005,641005,Hollis ,Singer,Hollis 383@mail.com,male,30-39,Mid Adult,None,Mpumalanga,@Hollis 38,Cartoon Network,1/5/2016 19:36,2026-04-16T00:00:00.000Z
641647,641647,Irving ,Pool,Irving 51@yahoo.com,male,20-29,Young Adults,black,Gauteng,@Irving 5,Boomerang,1/14/2016 12:06,2026-04-16T00:03:27.000Z
712592,712592,None,None,Anette 442@gmail.com,None,0-9,Child/Infant,None,None,None,M-Net,3/1/2016 5:55,2026-04-16T00:00:30.000Z
720294,720294,Robby ,Pilot,Robby 164@abcmail.com,male,20-29,Adult,black,Mpumalanga,@Robby 16,DStv Events 1,1/16/2016 12:33,2026-04-16T00:00:30.000Z
758272,758272,Michel ,Nicholls,Michel 203@mail.com,male,50-59,Mature Adult,black,Mpumalanga,@Michel 20,Supersport Live Events,1/26/2016 21:24,2026-04-16T00:00:14.000Z
764296,764296,Royal ,Pascarella,Royal 175@mailxyz.com,male,20-29,Young Adults,coloured,Western Cape,@Royal 17,Trace TV,2/1/2016 22:10,2026-04-16T00:00:00.000Z
764355,764355,Lloyd ,Mccown,Lloyd 73@mail.com,male,20-29,Young Adults,white,Gauteng,@Lloyd 7,Channel O,1/22/2016 16:42,2026-04-16T00:00:09.000Z
764929,764929,Cody ,Condie,Cody 121@yahoo.com,male,30-39,Adult,black,Mpumalanga,@Cody 12,Channel O,2/2/2016 12:05,2026-04-16T00:01:24.000Z
764989,764989,Valentine ,Paradis,Valentine 471@yahoo.com,male,30-39,Adult,black,North West,@Valentine 47,Cartoon Network,1/5/2016 16:30,2026-04-16T00:02:19.000Z
764997,764997,Hollis ,Mastrangelo,Hollis 383@mail.com,male,30-39,Adult,black,Mpumalanga,@Hollis 38,Trace TV,1/16/2016 9:14,2026-04-16T00:07:51.000Z
765734,765734,Eula ,Mccown,Eula 25@mailxyz.com,female,30-39,Adult,black,Limpopo,@Eula 2,Cartoon Network,1/20/2016 20:31,2026-04-16T00:12:04.000Z
766143,766143,Raymundo ,Caves,Raymundo 432@gmail.com,male,20-29,Adult,coloured,Western Cape,@Raymundo 43,Cartoon Network,1/29/2016 14:59,2026-04-16T00:06:34.000Z
766872,766872,Winona ,Wigfall,Winona 463@mail.com,female,40-49,Mature Adult,black,North West,@Winona 46,Africa Magic,2/3/2016 4:55,2026-04-16T00:00:24.000Z
771756,771756,None,None,Minerva 184@abcmail.com,None,0-9,Child/Infant,None,None,None,Supersport Live Events,2/26/2016 19:18,2026-04-16T00:00:16.000Z
771791,771791,Shane ,Luthy,Shane 24@abcmail.com,male,30-39,Adult,black,Gauteng,@Shane 2,M-Net,3/6/2016 7:02,2026-04-16T00:01:43.000Z
771823,771823,Kyle ,Mastrangelo,Kyle 61@yahoo.com,male,20-29,Adult,black,Western Cape,@Kyle 6,Channel O,2/6/2016 13:10,2026-04-16T00:01:15.000Z
771855,771855,Rebekah ,Paradis,Rebekah 435@mailxyz.com,female,40-49,Mature Adult,black,North West,@Rebekah 43,Africa Magic,2/19/2016 3:15,2026-04-16T00:08:34.000Z
772098,772098,Garry ,Caves,Garry 285@mailxyz.com,male,50-59,Mature Adult,white,Western Cape,@Garry 28,Supersport Live Events,3/19/2016 21:04,2026-04-16T00:17:02.000Z
772325,772325,Brendan ,Mccollum,Brendan 451@yahoo.com,male,30-39,Adult,black,Mpumalanga,@Brendan 45,ICC Cricket World Cup 2011,3/7/2016 10:37,2026-04-16T00:01:34.000Z
772343,772343,Wilburn ,Pilot,Wilburn 303@mail.com,male,20-29,Adult,black,North West,@Wilburn 30,Africa Magic,3/1/2016 16:18,2026-04-16T00:00:49.000Z
772361,772361,Emerson ,Leicht,Emerson 241@yahoo.com,male,40-49,Mature Adult,white,Eastern Cape,@Emerson 24,E! Entertainment,1/23/2016 21:02,2026-04-16T00:05:18.000Z
772399,772399,Len ,Arrieta,Len 443@mail.com,male,30-39,Adult,black,Gauteng,@Len 44,CNN,2/18/2016 8:08,2026-04-16T00:16:42.000Z
772421,772421,Markus ,Mastrangelo,Markus 192@gmail.com,male,30-39,Adult,black,North West,@Markus 19,Channel O,2/10/2016 8:32,2026-04-16T00:04:18.000Z
772687,772687,Garry ,Mosser,Garry 282@gmail.com,male,30-39,Mid Adult,black,Limpopo,@Garry 28,Channel O,2/3/2016 11:46,2026-04-16T00:25:12.000Z
772699,772699,Yong ,Luthy,Yong 481@yahoo.com,male,30-39,Adult,black,Gauteng,@Yong 48,Boomerang,2/5/2016 15:34,2026-04-16T00:06:22.000Z
772778,772778,Lucas ,Sytsma,Lucas 235@mailxyz.com,male,30-39,Adult,coloured,Eastern Cape,@Lucas 23,Supersport Live Events,2/18/2016 9:33,2026-04-16T00:16:28.000Z
772873,772873,Wilton ,Shkreli,Wilton 415@mailxyz.com,male,0-9,Child/Infant,black,Limpopo,@Wilton 41,Channel O,1/11/2016 13:48,2026-04-16T00:40:48.000Z
772946,772946,Charlie ,Holt,Charlie 361@yahoo.com,male,30-39,Adult,black,Western Cape,@Charlie 36,SuperSport Blitz,1/14/2016 21:07,2026-04-16T00:05:04.000Z
772964,772964,Yong ,Restivo,Yong 484@abcmail.com,male,40-49,Mid Adult,None,Mpumalanga,@Yong 48,Trace TV,2/5/2016 21:51,2026-04-16T00:00:42.000Z
772988,772988,Shane ,Restivo,Shane 25@mailxyz.com,male,30-39,Adult,black,Gauteng,@Shane 2,DStv Events 1,1/5/2016 12:52,2026-04-16T00:03:45.000Z
773049,773049,Shane ,Crotty,Shane 25@mailxyz.com,male,20-29,Adult,indian_asian,Kwazulu Natal,@Shane 2,Supersport Live Events,2/12/2016 18:00,2026-04-16T00:00:10.000Z
773159,773159,Emerson ,Mastrangelo,Emerson 242@gmail.com,male,20-29,Adult,white,Eastern Cape,@Emerson 24,Boomerang,1/28/2016 20:35,2026-04-16T00:00:36.000Z
773203,773203,Charlie ,Vital,Charlie 363@mail.com,male,30-39,Adult,black,Gauteng,@Charlie 36,Supersport Live Events,1/16/2016 20:11,2026-04-16T00:09:14.000Z
773306,773306,Samuel ,Borelli,Samuel 261@yahoo.com,male,60-69,Seniors,coloured,Western Cape,@Samuel 26,Supersport Live Events,1/10/2016 14:05,2026-04-16T00:01:02.000Z
773320,773320,Haywood ,Leicht,Haywood 91@yahoo.com,male,40-49,Mature Adult,coloured,Western Cape,@Haywood 9,Supersport Live Events,1/29/2016 19:28,2026-04-16T00:11:42.000Z
773360,773360,Irving ,Langenfeld,Irving 54@abcmail.com,male,40-49,Mid Adult,indian_asian,Gauteng,@Irving 5,Supersport Live Events,1/7/2016 20:02,2026-04-16T00:00:22.000Z
773509,773509,Stephen ,Pilot,Stephen 154@abcmail.com,male,20-29,Young Adults,coloured,Gauteng,@Stephen 15,Trace TV,1/3/2016 20:28,2026-04-16T00:01:00.000Z
773549,773549,Irving ,Caves,Irving 53@mail.com,male,40-49,Mature Adult,black,Free State,@Irving 5,Africa Magic,1/7/2016 6:33,2026-04-16T00:01:15.000Z
778984,778984,Chas ,Shkreli,Chas 355@mailxyz.com,male,30-39,Adult,black,Gauteng,@Chas 35,Channel O,2/10/2016 18:43,2026-04-16T00:15:03.000Z
779642,779642,Lane ,Beville,Lane 115@mailxyz.com,male,40-49,Mid Adult,black,Gauteng,@Lane 11,Channel O,1/21/2016 23:17,2026-04-16T00:09:18.000Z
779989,779989,Cody ,Luthy,Cody 124@abcmail.com,male,30-39,Adult,black,Gauteng,@Cody 12,Trace TV,1/21/2016 20:28,2026-04-16T00:00:54.000Z
780046,780046,Claud ,Singer,Claud 345@mailxyz.com,male,20-29,Adult,black,Gauteng,@Claud 34,Africa Magic,1/21/2016 13:19,2026-04-16T00:00:05.000Z
780111,780111,Irving ,Holt,Irving 53@mail.com,male,20-29,Adult,indian_asian,Gauteng,@Irving 5,Trace TV,1/7/2016 15:31,2026-04-16T00:02:06.000Z
780328,780328,Cody ,Nicholls,Cody 122@gmail.com,male,30-39,Adult,black,Kwazulu Natal,@Cody 12,Supersport Live Events,1/16/2016 22:10,2026-04-16T00:18:06.000Z
786741,786741,Iva ,Styer,Iva 271@yahoo.com,female,30-39,Mid Adult,black,Free State,@Iva 27,Africa Magic,2/4/2016 15:30,2026-04-16T00:00:06.000Z
786885,786885,Valentine ,Singer,Valentine 475@mailxyz.com,male,50-59,Pre_Retirement,white,Gauteng,@Valentine 47,Channel O,2/2/2016 19:39,2026-04-16T00:01:21.000Z
787054,787054,Lucas ,Luthy,Lucas 235@mailxyz.com,male,19-Oct,Young Adults,white,Mpumalanga,@Lucas 23,Boomerang,1/23/2016 15:13,2026-04-16T00:04:53.000Z
787954,787954,None,None,Irmgard 344@abcmail.com,None,0-9,Child/Infant,None,None,None,SawSee,3/11/2016 0:17,2026-04-16T00:05:48.000Z
788725,788725,Jacinto ,Reisinger,Jacinto 252@gmail.com,male,30-39,Adult,black,Free State,@Jacinto 25,Trace TV,2/12/2016 15:38,2026-04-16T00:00:00.000Z
788792,788792,Felipa ,Mcculloch,Felipa 175@mailxyz.com,female,30-39,Mid Adult,black,Gauteng,@Felipa 17,Africa Magic,1/16/2016 13:27,2026-04-16T00:02:33.000Z
788856,788856,Valentine ,Fudge,Valentine 471@yahoo.com,male,40-49,Mature Adult,None,Western Cape,@Valentine 47,Cartoon Network,1/10/2016 21:55,2026-04-16T00:20:34.000Z
789056,789056,Nakita ,Pool,Nakita 355@mailxyz.com,female,40-49,Mature Adult,black,Gauteng,@Nakita 35,Boomerang,1/3/2016 12:10,2026-04-16T00:00:32.000Z
789062,789062,Lane ,Beville,Lane 114@abcmail.com,male,30-39,Adult,black,Gauteng,@Lane 11,Boomerang,2/6/2016 16:08,2026-04-16T00:00:22.000Z
789078,789078,Shane ,Roquemore,Shane 23@mail.com,male,20-29,Adult,white,Northern Cape,@Shane 2,Cartoon Network,2/22/2016 22:56,2026-04-16T00:00:26.000Z
789112,789112,Donald ,Mastrangelo,Donald 221@yahoo.com,male,20-29,Young Adults,black,Gauteng,@Donald 22,Cartoon Network,2/6/2016 14:12,2026-04-16T00:12:20.000Z
789122,789122,Yong ,Fudge,Yong 481@yahoo.com,male,20-29,Young Adults,black,Eastern Cape,@Yong 48,Channel O,1/17/2016 13:50,2026-04-16T00:00:42.000Z
789202,789202,Irving ,Creager,Irving 52@gmail.com,male,20-29,Adult,coloured,Western Cape,@Irving 5,Channel O,1/10/2016 12:50,2026-04-16T00:17:48.000Z
789477,789477,Dee ,Slane,Dee 211@yahoo.com,male,40-49,Mid Adult,black,Kwazulu Natal,@Dee 21,Boomerang,2/5/2016 10:36,2026-04-16T01:04:43.000Z
790373,790373,Kyle ,Pilot,Kyle 65@mailxyz.com,male,20-29,Adult,coloured,Western Cape,@Kyle 6,ICC Cricket World Cup 2011,3/2/2016 10:11,2026-04-16T00:00:06.000Z
790378,790378,Earl ,Sieren,Earl 425@mailxyz.com,male,30-39,Adult,black,Kwazulu Natal,@Earl 42,Supersport Live Events,2/5/2016 18:08,2026-04-16T00:00:08.000Z
791575,791575,Randy ,Fudge,Randy 391@yahoo.com,male,20-29,Adult,black,Gauteng,@Randy 39,SuperSport Blitz,1/15/2016 21:34,2026-04-16T00:01:22.000Z
791773,791773,Jared ,Roquemore,Jared 502@gmail.com,male,30-39,Adult,other,Kwazulu Natal,@Jared 50,Supersport Live Events,1/26/2016 13:13,2026-04-16T00:02:20.000Z
792114,792114,Garry ,Styer,Garry 284@abcmail.com,male,20-29,Young Adults,black,Free State,@Garry 28,Trace TV,1/27/2016 19:01,2026-04-16T00:12:54.000Z
792729,792729,None,None,Anette 143@mail.com,None,0-9,Child/Infant,None,None,None,Trace TV,3/30/2016 19:50,2026-04-16T00:02:00.000Z
793662,793662,Stefan ,Reisinger,Stefan 465@mailxyz.com,male,20-29,Adult,coloured,Western Cape,@Stefan 46,Channel O,1/29/2016 17:31,2026-04-16T00:00:12.000Z
793961,793961,Briana ,Caves,Briana 474@abcmail.com,female,20-29,Adult,black,Free State,@Briana 47,Africa Magic,2/21/2016 20:10,2026-04-16T00:01:52.000Z
794141,794141,Eli ,Vital,Eli 293@mail.com,male,20-29,Adult,coloured,Kwazulu Natal,@Eli 29,Supersport Live Events,2/12/2016 18:31,2026-04-16T00:13:48.000Z
794528,794528,Irving ,Bilyeu,Irving 55@mailxyz.com,male,30-39,Adult,coloured,Kwazulu Natal,@Irving 5,Supersport Live Events,1/6/2016 0:00,2026-04-16T00:27:12.000Z
794674,794674,Cory ,Slane,Cory 103@mail.com,male,20-29,Adult,black,Western Cape,@Cory 10,Trace TV,2/6/2016 13:16,2026-04-16T00:02:09.000Z
794763,794763,Charlie ,Mcclaine,Charlie 364@abcmail.com,male,20-29,Young Adults,black,Gauteng,@Charlie 36,SuperSport Blitz,1/29/2016 7:29,2026-04-16T00:04:32.000Z
796562,796562,Jared ,Creager,Jared 503@mail.com,male,20-29,Young Adults,coloured,Western Cape,@Jared 50,Boomerang,1/1/2016 12:34,2026-04-16T00:02:20.000Z
797994,797994,Randy ,Pool,Randy 394@abcmail.com,male,20-29,Young Adults,black,Gauteng,@Randy 39,E! Entertainment,3/6/2016 22:30,2026-04-16T00:01:56.000Z
802478,802478,Hugh,Sieren,Hugh13@mail.com,male,20-29,Young Adults,white,Western Cape,@Hugh1,Cartoon Network,3/21/2016 13:36,2026-04-16T00:02:25.000Z
802485,802485,Emerson ,Jacox,Emerson 241@yahoo.com,male,30-39,Adult,white,Gauteng,@Emerson 24,Boomerang,2/20/2016 9:49,2026-04-16T00:00:00.000Z
803748,803748,Kip ,Holt,Kip 144@abcmail.com,male,30-39,Mid Adult,indian_asian,Eastern Cape,@Kip 14,ICC Cricket World Cup 2011,2/19/2016 18:33,2026-04-16T00:12:16.000Z
804797,804797,Haywood ,Roquemore,Haywood 92@gmail.com,male,20-29,Adult,black,Kwazulu Natal,@Haywood 9,Channel O,2/19/2016 18:23,2026-04-16T02:47:51.000Z
805006,805006,Stephen ,Vital,Stephen 154@abcmail.com,male,20-29,Adult,white,Free State,@Stephen 15,E! Entertainment,2/9/2016 21:52,2026-04-16T00:10:20.000Z
805182,805182,Stefan ,Biggers,Stefan 461@yahoo.com,male,20-29,Adult,coloured,Western Cape,@Stefan 46,ICC Cricket World Cup 2011,3/26/2016 17:07,2026-04-16T00:00:02.000Z
805211,805211,Eli ,Bilyeu,Eli 291@yahoo.com,male,30-39,Mid Adult,None,Western Cape,@Eli 29,Supersport Live Events,2/19/2016 17:35,2026-04-16T00:00:56.000Z
807861,807861,Abel ,Woolard,Abel 181@yahoo.com,male,30-39,Adult,black,Gauteng,@Abel 18,Channel O,2/21/2016 14:36,2026-04-16T00:01:09.000Z
808969,808969,Hollis ,Roquemore,Hollis 382@gmail.com,male,19-Oct,Young Adults,black,Gauteng,@Hollis 38,Cartoon Network,1/11/2016 22:00,2026-04-16T00:00:32.000Z
809006,809006,Len ,Biggers,Len 443@mail.com,male,30-39,Adult,black,Gauteng,@Len 44,Supersport Live Events,2/16/2016 1:54,2026-04-16T00:00:42.000Z
809048,809048,Samuel ,Gettys,Samuel 262@gmail.com,male,40-49,Mature Adult,indian_asian,Limpopo,@Samuel 26,Africa Magic,2/3/2016 11:55,2026-04-16T00:00:23.000Z
809071,809071,Hyman ,Hoadley,Hyman 85@mailxyz.com,male,30-39,Mid Adult,black,Gauteng,@Hyman 8,Vuzu,3/5/2016 8:19,2026-04-16T00:01:40.000Z
809166,809166,Stacy ,Shkreli,Stacy 274@abcmail.com,male,20-29,Young Adults,white,Eastern Cape,@Stacy 27,ICC Cricket World Cup 2011,2/22/2016 14:05,2026-04-16T00:15:04.000Z
809247,809247,Stefan ,Hier,Stefan 461@yahoo.com,male,40-49,Mid Adult,None,Eastern Cape,@Stefan 46,Channel O,2/14/2016 18:09,2026-04-16T01:24:27.000Z
809312,809312,Hyman ,Hier,Hyman 82@gmail.com,male,19-Oct,Young Adults,black,Gauteng,@Hyman 8,Cartoon Network,2/2/2016 7:05,2026-04-16T00:01:06.000Z
809321,809321,Nakita ,Pool,Nakita 282@gmail.com,female,50-59,Mature Adult,black,Gauteng,@Nakita 28,Africa Magic,2/3/2016 12:23,2026-04-16T00:09:30.000Z
809549,809549,Michel ,Jacox,Michel 202@gmail.com,male,30-39,Adult,black,Gauteng,@Michel 20,CNN,2/14/2016 9:34,2026-04-16T00:01:16.000Z
809554,809554,Royal ,Roquemore,Royal 175@mailxyz.com,male,20-29,Adult,indian_asian,Kwazulu Natal,@Royal 17,CNN,3/25/2016 10:20,2026-04-16T00:09:22.000Z
809641,809641,Markus ,Biggers,Markus 193@mail.com,male,20-29,Adult,black,Limpopo,@Markus 19,CNN,2/23/2016 12:48,2026-04-16T00:00:15.000Z
809647,809647,Hugh,Deblois,Hugh11@yahoo.com,male,30-39,Mid Adult,coloured,Western Cape,@Hugh1,Trace TV,1/28/2016 10:51,2026-04-16T00:10:51.000Z
809800,809800,Randy ,Nicholls,Randy 391@yahoo.com,male,40-49,Mature Adult,coloured,Western Cape,@Randy 39,Supersport Live Events,1/21/2016 16:25,2026-04-16T00:09:44.000Z
809823,809823,Yong ,Singer,Yong 483@mail.com,male,30-39,Adult,black,Gauteng,@Yong 48,Supersport Live Events,2/19/2016 19:54,2026-04-16T00:01:32.000Z
809828,809828,Eli ,Leicht,Eli 295@mailxyz.com,male,40-49,Mid Adult,black,Gauteng,@Eli 29,Supersport Live Events,1/21/2016 9:17,2026-04-16T00:13:12.000Z
809901,809901,Brendan ,Lavoie,Brendan 455@mailxyz.com,male,20-29,Young Adults,black,Gauteng,@Brendan 45,Supersport Live Events,2/16/2016 21:07,2026-04-16T00:04:34.000Z
809917,809917,Lloyd ,Vital,Lloyd 72@gmail.com,male,30-39,Mid Adult,coloured,Western Cape,@Lloyd 7,Trace TV,1/10/2016 23:26,2026-04-16T00:00:27.000Z
809942,809942,Samuel ,Mccown,Samuel 262@gmail.com,male,19-Oct,Teenagers,black,Kwazulu Natal,@Samuel 26,Channel O,2/3/2016 16:36,2026-04-16T00:06:15.000Z
809946,809946,Wilton ,Caves,Wilton 412@gmail.com,male,50-59,Pre_Retirement,black,Gauteng,@Wilton 41,Africa Magic,1/12/2016 17:30,2026-04-16T00:00:00.000Z
809974,809974,None,None,Nakita 343@mail.com,None,0-9,Child/Infant,None,None,None,ICC Cricket World Cup 2011,3/25/2016 17:59,2026-04-16T00:10:06.000Z
810041,810041,Claud ,Paradis,Claud 345@mailxyz.com,male,30-39,Adult,black,Kwazulu Natal,@Claud 34,Supersport Live Events,1/26/2016 20:33,2026-04-16T00:01:44.000Z
810068,810068,Romeo ,Borelli,Romeo 375@mailxyz.com,male,40-49,Mid Adult,black,Limpopo,@Romeo 37,SuperSport Blitz,2/12/2016 20:30,2026-04-16T00:00:42.000Z
810077,810077,Chas ,Singer,Chas 355@mailxyz.com,male,50-59,Pre_Retirement,coloured,Northern Cape,@Chas 35,Cartoon Network,1/6/2016 17:01,2026-04-16T00:00:39.000Z
810118,810118,Len ,Singer,Len 442@gmail.com,male,40-49,Mature Adult,black,Western Cape,@Len 44,SuperSport Blitz,3/2/2016 10:35,2026-04-16T00:00:52.000Z
810164,810164,Charlie ,Hier,Charlie 362@gmail.com,male,30-39,Adult,black,Mpumalanga,@Charlie 36,Africa Magic,2/21/2016 19:52,2026-04-16T00:00:21.000Z
810176,810176,Hugh,Mccown,Hugh14@abcmail.com,male,20-29,Young Adults,indian_asian,Limpopo,@Hugh1,Boomerang,2/23/2016 18:16,2026-04-16T00:04:10.000Z
810253,810253,Garry ,Bilyeu,Garry 281@yahoo.com,male,20-29,Adult,black,North West,@Garry 28,Supersport Live Events,2/20/2016 18:07,2026-04-16T00:10:16.000Z
810328,810328,Lane ,Bilyeu,Lane 112@gmail.com,male,40-49,Mid Adult,other,Gauteng,@Lane 11,Boomerang,1/26/2016 15:37,2026-04-16T00:02:58.000Z
810381,810381,Dee ,Nicholls,Dee 212@gmail.com,male,40-49,Mid Adult,coloured,Western Cape,@Dee 21,CNN,2/25/2016 16:17,2026-04-16T00:41:02.000Z
810387,810387,Carter ,Lavoie,Carter 33@mail.com,male,30-39,Adult,indian_asian,Gauteng,@Carter 3,Trace TV,2/21/2016 12:24,2026-04-16T00:01:00.000Z
810411,810411,Lucas ,Restivo,Lucas 234@abcmail.com,male,50-59,Pre_Retirement,white,Gauteng,@Lucas 23,CNN,2/9/2016 12:32,2026-04-16T00:00:09.000Z
810478,810478,Garry ,Zweifel,Garry 284@abcmail.com,male,40-49,Mid Adult,None,Limpopo,@Garry 28,SuperSport Blitz,3/30/2016 19:17,2026-04-16T00:02:32.000Z
810651,810651,Royal ,Bilyeu,Royal 175@mailxyz.com,male,30-39,Mid Adult,indian_asian,Limpopo,@Royal 17,SuperSport Blitz,2/17/2016 16:14,2026-04-16T00:06:02.000Z
810672,810672,Donald ,Condie,Donald 223@mail.com,male,40-49,Mature Adult,coloured,Western Cape,@Donald 22,CNN,2/25/2016 23:37,2026-04-16T00:11:47.000Z
810718,810718,Stefan ,Borelli,Stefan 465@mailxyz.com,male,30-39,Mid Adult,coloured,Western Cape,@Stefan 46,Channel O,2/24/2016 14:09,2026-04-16T00:06:03.000Z
810738,810738,Lane ,Gettys,Lane 113@mail.com,male,30-39,Mid Adult,None,Gauteng,@Lane 11,Channel O,3/16/2016 13:28,2026-04-16T00:29:00.000Z
810743,810743,Valentine ,Borelli,Valentine 473@mail.com,male,30-39,Mid Adult,other,Western Cape,@Valentine 47,Trace TV,2/22/2016 5:49,2026-04-16T00:02:36.000Z
819507,819507,Katharina ,Condie,Katharina 422@gmail.com,female,20-29,Adult,indian_asian,Gauteng,@Katharina 42,SuperSport Blitz,3/12/2016 19:16,2026-04-16T00:00:00.000Z
819539,819539,None,None,Eula 495@mailxyz.com,None,0-9,Child/Infant,None,None,None,Africa Magic,2/28/2016 22:09,2026-04-16T00:00:00.000Z
819799,819799,Lane ,Slane,Lane 115@mailxyz.com,male,30-39,Adult,indian_asian,Eastern Cape,@Lane 11,SuperSport Blitz,2/26/2016 20:08,2026-04-16T00:01:28.000Z
